GEOID,NAME,variable,estimate,moe,totpop,totnhisp_wh,totnhisp_bk,totnhisp_as,medhhinc,medhhinc_wh,medhhinc_bk,tenure,ten_ownocc,ten_renter,w_ten_renter,b_tenure,b_ten_ownocc,b_ten_renter,moe_totpop,moe_totnhisp_wh,moe_totnhisp_bk,moe_B03002_006,moe_medhhinc,moe_medhhinc_wh,moe_medhhinc_bk,moe_tenure,moe_ten_ownocc,moe_ten_renter,moe_w_ten_renter,moe_b_tenure,moe_b_ten_ownocc,moe_b_ten_renter,pct_black,moe_pct_black,pct_white_renter,moe_white_renter,pct_bnh_renter,pct_bnh_renter2,pct_renter,moe_bnh_renter,pct_non_white,pct_asian,DRR1516,DRR1516C,DRR2122,DRR2122C
"421010220001","Block Group 1, Census Tract 220, Philadelphia County, Pennsylvania",B03002_001,"1481","227","1481","1095","168","105","91146",,,"769","460","309","199","84","78","6","227","207","68","76","35475",,,"175","56","188","88","51","51","9","11.34","4.25","64.40000000000001","48.44","1.94","0.78","40.18","2.66","26.06","7.09","-0.585327",Below Area Average,"-1.816629",Below Area Average
"421010267004","Block Group 4, Census Tract 267, Philadelphia County, Pennsylvania",B03002_001,"533","370","533","0","517","0","27434",,,"201","124","77","0","185","124","61","370","11","366","11","22234",,,"113","87","72","11","108","87","67","97","13.47","0","14.29","79.22","30.35","38.31","45.65","100","0","-1.723727",Below Area Average,"-2.460529",Below Area Average
"421010113003","Block Group 3, Census Tract 113, Philadelphia County, Pennsylvania",B03002_001,"1228","533","1228","11","1203","0","21813",,,"436","242","194","0","436","242","194","533","19","535","11","20797",,,"168","122","121","11","168","122","121","97.95999999999999","9.49","0","5.67","100","44.5","44.5","88.20999999999999","99.09999999999999","0","-1.724927",Below Area Average,"-1.982529",Below Area Average
"421010207013","Block Group 3, Census Tract 207.01, Philadelphia County, Pennsylvania",B03002_001,"1021","397","1021","853","27","12",,,,"518","242","276","276","0","0","0","397","386","42","20",,,,"219","98","209","209","11","11","11","2.64","3.98","100","107.09","0","0","53.28","3.99","16.45","1.18","-0.796227",Below Area Average,"-1.928329",Below Area Average
"421010321003","Block Group 3, Census Tract 321, Philadelphia County, Pennsylvania",B03002_001,"1493","459","1493","573","268","22","43175",,,"665","330","335","99","165","56","109","459","335","178","40","1725",,,"172","114","166","79","99","59","83","17.95","10.57","29.55","18.48","32.54","16.39","50.38","18.81","61.62","1.47","-1.101927",Below Area Average,"-1.262129",Below Area Average
"421010167021","Block Group 1, Census Tract 167.02, Philadelphia County, Pennsylvania",B03002_001,"731","329","731","0","703","0","38527",,,"225","129","96","28","197","129","68","329","11","327","11","14634",,,"93","77","73","42","82","77","57","96.17","11.3","29.17","37.71","70.83","30.22","42.67","24.98","100","0","-1.941127",Below Area Average,"-2.121129",Below Area Average
"421010305021","Block Group 1, Census Tract 305.02, Philadelphia County, Pennsylvania",B03002_001,"1345","559","1345","87","551","78",,,,"360","241","119","11","116","116","0","559","83","371","75",,,,"130","111","95","20","76","76","11","40.97","21.7","9.24","15.1","0","0","33.06","9.24","93.53","5.8","-1.040027",Below Area Average,"-1.950629",Below Area Average
"421010027021","Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",B03002_001,"2188","449","2188","1828","38","70","69006",,,"971","678","293","261","32","0","32","449","418","49","52","20419",,,"173","144","114","100","48","11","48","1.74","2.21","89.08","48.64","10.92","3.3","30.18","15.82","16.45","3.2","-0.089627",Below Area Average,"-1.670929",Below Area Average
"421010388002","Block Group 2, Census Tract 388, Philadelphia County, Pennsylvania",B03002_001,"1239","282","1239","883","227","0","104444",,,"542","323","219","120","125","26","99","282","222","133","11","34517",,,"115","78","89","79","68","32","63","18.32","9.890000000000001","54.79","28.38","45.21","18.27","40.41","22.14","28.73","0","0.236173",0.0 - 0.5,"-0.807429",Below Area Average
"421010235001","Block Group 1, Census Tract 235, Philadelphia County, Pennsylvania",B03002_001,"1299","253","1299","826","426","6","106587",,,"595","423","172","86","183","97","86","253","165","270","10","17368",,,"104","71","102","50","101","57","88","32.79","19.78","50","41.52","50","14.45","28.91","41.69","36.41","0.46","-0.459427",Below Area Average,"-0.885229",Below Area Average
"421010093002","Block Group 2, Census Tract 93, Philadelphia County, Pennsylvania",B03002_001,"1110","602","1110","8","1072","30","22722",,,"499","279","220","0","469","279","190","602","13","599","52","13628",,,"192","190","106","11","186","190","98","96.58","12.99","0","5","86.36","38.08","44.09","15.9","99.28","2.7","-0.269027",Below Area Average,"5.415471",3.0 or Above
"421010137022","Block Group 2, Census Tract 137.02, Philadelphia County, Pennsylvania",B03002_001,"967","382","967","442","396","32","75956",,,"467","192","275","135","169","65","104","382","230","256","48","55625",,,"166","124","129","99","115","75","96","40.95","20.96","49.09","27.67","37.82","22.27","58.89","30.07","54.29","3.31","-0.407127",Below Area Average,"13.209871",3.0 or Above
"421010373004","Block Group 4, Census Tract 373, Philadelphia County, Pennsylvania",B03002_001,"726","581","726","552","54","120","118808",,,"186","186","0","0","34","34","0","581","586","61","155","17496",,,"119","119","11","11","36","36","11","7.44","5.93",,,,"0","0",,"23.97","16.53","3.636173",3.0 or Above,"2.764171",2.5 - 3.0
"421010142011","Block Group 1, Census Tract 142.01, Philadelphia County, Pennsylvania",B03002_001,"1572","382","1572","1172","174","110","119327",,,"651","302","349","194","117","18","99","382","330","194","131","48692",,,"149","125","150","113","111","32","114","11.07","12.04","55.59","21.85","28.37","15.21","53.61","30.3","25.45","7","3.359673",3.0 or Above,"0.992671",0.5 - 1.0
"421010142022","Block Group 2, Census Tract 142.02, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,"3.847273",3.0 or Above,"1.326271",1.0 - 1.5
"421010302004","Block Group 4, Census Tract 302, Philadelphia County, Pennsylvania",B03002_001,"3011","1084","3011","217","1394","0","72844",,,"1082","752","330","13","546","289","257","1084","203","746","11","38607",,,"389","301","290","24","300","146","273","46.3","18.33","3.94","6.4","77.88","23.75","30.5","46.47","92.79000000000001","0","-1.161827",Below Area Average,"-0.523329",Below Area Average
"421010347014","Block Group 4, Census Tract 347.01, Philadelphia County, Pennsylvania",B03002_001,"1573","759","1573","937","75","346","63692",,,"597","533","64","16","118","91","27","759","672","79","241","49184",,,"212","210","62","26","102","94","42","4.77","4.46","25","32.62","42.19","4.52","10.72","51.35","40.43","22","0.101673",0.0 - 0.5,"-1.089529",Below Area Average
"421019800021","Block Group 1, Census Tract 9800.02, Philadelphia County, Pennsylvania",B03002_001,"23","46","23","0","11","0",,,,"0","0","0","0","0","0","0","46","11","24","11",,,,"11","11","11","11","11","11","11","47.83","41.7",,,,,,,"100","0",NULL,Insufficient Data,NULL,Insufficient Data
"421010007011","Block Group 1, Census Tract 7.01, Philadelphia County, Pennsylvania",B03002_001,"396","174","396","320","0","49","135938",,,"276","50","226","209","0","0","0","174","176","11","44","78610",,,"130","46","127","131","11","11","11","0","2.78","92.48","25.68","0","0","81.88","4.87","19.19","12.37","17.593773",3.0 or Above,"5.172271",3.0 or Above
"421010002003","Block Group 3, Census Tract 2, Philadelphia County, Pennsylvania",B03002_001,"130","106","130","51","54","17",,,,"41","22","19","9","0","0","0","106","55","48","16",,,,"37","31","21","14","11","11","11","41.54","14.7","47.37","51.85","0","0","46.34","57.89","60.77","13.08",NULL,Insufficient Data,"3.459971",3.0 or Above
"421010111004","Block Group 4, Census Tract 111, Philadelphia County, Pennsylvania",B03002_001,"1332","461","1332","55","1114","0","46345",,,"375","280","95","0","325","230","95","461","61","435","11","18106",,,"126","101","93","11","124","101","93","83.63","15.12","0","11.58","100","25.33","25.33","138.44","95.87","0","-1.860127",Below Area Average,"-2.016829",Below Area Average
"421010107002","Block Group 2, Census Tract 107, Philadelphia County, Pennsylvania",B03002_001,"939","351","939","79","545","0","35088",,,"313","165","148","13","266","131","135","351","100","180","11","19785",,,"87","70","86","27","79","65","83","58.04","28.95","8.779999999999999","17.51","91.22","43.13","47.28","18.32","91.59","0","-2.068627",Below Area Average,"-2.206329",Below Area Average
"421010104001","Block Group 1, Census Tract 104, Philadelphia County, Pennsylvania",B03002_001,"1600","749","1600","24","1056","0",,,,"913","323","590","0","509","282","227","749","27","415","11",,,,"579","106","576","11","137","104","104","66","40.34","0","1.86","38.47","24.86","64.62","41.49","98.5","0","-1.950327",Below Area Average,"-1.979929",Below Area Average
"421010104002","Block Group 2, Census Tract 104, Philadelphia County, Pennsylvania",B03002_001,"1288","511","1288","79","1119","0","25469",,,"283","123","160","0","231","71","160","511","66","520","11","8425",,,"95","87","95","11","94","52","95","86.88","21.02","0","6.88","100","56.54","56.54","83.97","93.87","0","-2.004727",Below Area Average,"-1.243929",Below Area Average
"421010264003","Block Group 3, Census Tract 264, Philadelphia County, Pennsylvania",B03002_001,"1828","1125","1828","0","1828","0","76017",,,"815","511","304","0","815","511","304","1125","11","1125","11","23993",,,"451","160","444","11","451","160","444","100","87.03","0","3.62","100","37.3","37.3","206.55","100","0","0.234673",0.0 - 0.5,"-0.759829",Below Area Average
"421010247003","Block Group 3, Census Tract 247, Philadelphia County, Pennsylvania",B03002_001,"780","335","780","0","754","0","52933",,,"289","139","150","0","289","139","150","335","11","317","11","13546",,,"106","82","81","11","106","82","81","96.67","58.1","0","7.33","100","51.9","51.9","76.37","100","0","-2.030827",Below Area Average,"-2.538629",Below Area Average
"421010152002","Block Group 2, Census Tract 152, Philadelphia County, Pennsylvania",B03002_001,"698","405","698","31","657","0","59665",,,"295","227","68","28","257","217","40","405","43","411","11","56499",,,"127","141","86","42","127","138","69","94.13","22.01","41.18","33.21","58.82","13.56","23.05","69.01000000000001","95.56","0","-2.025127",Below Area Average,"-1.485729",Below Area Average
"421010125021","Block Group 1, Census Tract 125.02, Philadelphia County, Pennsylvania",B03002_001,"773","300","773","455","14","276","80325",,,"541","299","242","123","14","0","14","300","248","23","171","29417",,,"179","146","133","76","23","11","23","1.81","2.89","50.83","14.35","5.79","2.59","44.73","8.960000000000001","41.14","35.71","-0.691627",Below Area Average,"-2.329929",Below Area Average
"421010133002","Block Group 2, Census Tract 133, Philadelphia County, Pennsylvania",B03002_001,"1310","368","1310","647","416","105","87639",,,"667","72","595","372","149","0","149","368","154","367","102","23453",,,"148","37","148","100","141","11","141","31.76","26.56","62.52","6.37","25.04","22.34","89.20999999999999","22.86","50.61","8.02","1.446773",1.0 - 1.5,"-0.893729",Below Area Average
"421010207022","Block Group 2, Census Tract 207.02, Philadelphia County, Pennsylvania",B03002_001,"1341","250","1341","1040","141","88","213598",,,"422","385","37","18","64","45","19","250","257","111","90","26970",,,"107","113","46","32","93","81","31","10.51","8.039999999999999","48.65","61.82","51.35","4.5","8.77","54.26","22.45","6.56","-0.280727",Below Area Average,"-1.560529",Below Area Average
"421010066003","Block Group 3, Census Tract 66, Philadelphia County, Pennsylvania",B03002_001,"2034","964","2034","3","1889","0","18542",,,"736","238","498","0","710","222","488","964","4","947","11","8790",,,"162","96","164","11","163","90","164","92.87","15.18","0","2.21","97.98999999999999","66.3","67.66","6.57","99.84999999999999","0","-2.018827",Below Area Average,"-3.161629",Below Area Average
"421010013023","Block Group 3, Census Tract 13.02, Philadelphia County, Pennsylvania",B03002_001,"1606","1123","1606","930","659","0","102857",,,"382","233","149","74","148","73","75","1123","1102","388","11","56433",,,"190","167","116","95","81","67","73","41.03","37.51","49.66","50.7","50.34","19.63","39.01","29.41","42.09","0","2.442073",2.0 - 2.5,"0.720771",0.5 - 1.0
"421019892006","Block Group 6, Census Tract 9892, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421019892003","Block Group 3, Census Tract 9892, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421010378004","Block Group 4, Census Tract 378, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421010162001","Block Group 1, Census Tract 162, Philadelphia County, Pennsylvania",B03002_001,"780","271","780","12","92","128","31795",,,"270","145","125","31","76","26","50","271","16","65","71","2733",,,"70","60","52","23","44","33","32","11.79","7.26","24.8","15.24","40","18.52","46.3","19.45","98.45999999999999","16.41","6.611173",3.0 or Above,"15.791571",3.0 or Above
"421010378007","Block Group 7, Census Tract 378, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421010142023","Block Group 3, Census Tract 142.02, Philadelphia County, Pennsylvania",B03002_001,"821","267","821","553","17","183","154125",,,"389","164","225","168","17","17","0","267","176","27","154","91712",,,"130","95","92","73","27","27","11","2.07","3.22","74.67","10.98","0","0","57.84","4.89","32.64","22.29","0.530673",0.5 - 1.0,"-1.389229",Below Area Average
"421010001025","Block Group 5, Census Tract 1.02, Philadelphia County, Pennsylvania",B03002_001,"360","167","360","312","48","0","86200",,,"320","106","214","166","48","0","48","167","164","55","11","35138",,,"129","58","121","117","55","11","55","13.33","13.97","77.56999999999999","32.64","22.43","15","66.88","22.35","13.33","0","-0.852827",Below Area Average,"-2.851929",Below Area Average
"421010347011","Block Group 1, Census Tract 347.01, Philadelphia County, Pennsylvania",B03002_001,"936","437","936","663","164","76",,,,"447","447","0","0","20","20","0","437","321","256","98",,,,"256","256","11","11","31","31","11","17.52","26.1",,,,"0","0",,"29.17","8.119999999999999","0.145273",0.0 - 0.5,"-0.496029",Below Area Average
"421010306004","Block Group 4, Census Tract 306, Philadelphia County, Pennsylvania",B03002_001,"1254","484","1254","327","573","162","75435",,,"566","280","286","113","222","148","74","484","227","428","215","46059",,,"180","133","147","89","148","102","117","45.69","29.22","39.51","23.58","25.87","13.07","50.53","38.69","73.92","12.92","-0.445527",Below Area Average,"-1.511029",Below Area Average
"421010160011","Block Group 1, Census Tract 160.01, Philadelphia County, Pennsylvania",B03002_001,"1487","339","1487","1396","67","0","86287",,,"611","530","81","81","0","0","0","339","316","102","11","9578",,,"108","103","68","68","11","11","11","4.51","6.78","100","118.72","0","0","13.26","13.58","6.12","0","1.035173",1.0 - 1.5,"-0.046329",Below Area Average
"421010310001","Block Group 1, Census Tract 310, Philadelphia County, Pennsylvania",B03002_001,"1744","1193","1744","514","748","206","68500",,,"418","178","240","40","110","0","110","1193","370","1087","189","33791",,,"185","95","181","65","145","11","145","42.89","54.99","16.67","23.99","45.83","26.32","57.42","49.55","70.53","11.81","-1.128827",Below Area Average,"-1.893429",Below Area Average
"421010378008","Block Group 8, Census Tract 378, Philadelphia County, Pennsylvania",B03002_001,"887","270","887","838","0","11","85581",,,"408","223","185","185","0","0","0","270","266","11","16","27696",,,"89","68","79","79","11","11","11","0","1.24","100","60.39","0","0","45.34","5.95","5.52","1.24","-0.357827",Below Area Average,"-1.068329",Below Area Average
"421010390024","Block Group 4, Census Tract 390.02, Philadelphia County, Pennsylvania",B03002_001,"2764","1110","2764","305","787","60","86495",,,"972","884","88","0","239","197","42","1110","207","483","89","37696",,,"411","414","69","11","135","134","52","28.47","13.21","0","12.5","47.73","4.32","9.050000000000001","45.73","88.97","2.17","-1.014527",Below Area Average,"-1.445829",Below Area Average
"421010390014","Block Group 4, Census Tract 390.01, Philadelphia County, Pennsylvania",B03002_001,"899","449","899","43","577","0","41339",,,"224","95","129","0","177","48","129","449","58","435","11","27987",,,"127","70","123","11","130","52","123","64.18000000000001","36.25","0","8.529999999999999","100","57.59","57.59","134.84","95.22","0","-0.320527",Below Area Average,"0.084671",0.0 - 0.5
"421010027022","Block Group 2, Census Tract 27.02, Philadelphia County, Pennsylvania",B03002_001,"2296","472","2296","1647","254","16","101477",,,"962","667","295","202","49","49","0","472","419","222","15","23632",,,"136","128","84","73","39","39","11","11.06","9.4","68.47","15.24","0","0","30.67","3.73","28.27","0.7","1.417273",1.0 - 1.5,"-0.148129",Below Area Average
"421010001024","Block Group 4, Census Tract 1.02, Philadelphia County, Pennsylvania",B03002_001,"338","156","338","304","34","0","121920",,,"213","80","133","133","12","12","0","156","157","54","11","80766",,,"78","63","66","66","19","19","11","10.06","15.29","100","70.18000000000001","0","0","62.44","8.27","10.06","0","-0.767427",Below Area Average,"-1.315729",Below Area Average
"421010369013","Block Group 3, Census Tract 369.01, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421010366003","Block Group 3, Census Tract 366, Philadelphia County, Pennsylvania",B03002_001,"1174","253","1174","723","26","275","147850",,,"625","414","211","159","26","26","0","253","204","39","248","34601",,,"111","112","89","74","39","39","11","2.21","3.29","75.36","14.82","0","0","33.76","5.21","38.42","23.42","-0.583527",Below Area Average,"-2.374529",Below Area Average
"421010008012","Block Group 2, Census Tract 8.01, Philadelphia County, Pennsylvania",B03002_001,"1254","276","1254","1003","29","121","200139",,,"691","243","448","379","0","0","0","276","248","45","68","83365",,,"139","72","133","132","11","11","11","2.31","3.55","84.59999999999999","15.41","0","0","64.83","2.46","20.02","9.65","-0.593927",Below Area Average,"-2.684129",Below Area Average
"421010007022","Block Group 2, Census Tract 7.02, Philadelphia County, Pennsylvania",B03002_001,"1593","526","1593","655","52","636","68083",,,"1073","15","1058","416","24","0","24","526","225","81","450","62764",,,"417","24","416","130","37","11","37","3.26","4.97","39.32","19.75","2.27","2.24","98.59999999999999","3.38","58.88","39.92","0.821173",0.5 - 1.0,"-1.959929",Below Area Average
"421010117002","Block Group 2, Census Tract 117, Philadelphia County, Pennsylvania",B03002_001,"916","238","916","238","604","0","88021",,,"333","282","51","26","221","201","20","238","138","138","11","34685",,,"97","94","33","16","49","44","31","65.94","22.81","50.98","45.52","39.22","6.01","15.32","55.23","74.02","0","-0.624627",Below Area Average,"-1.686529",Below Area Average
"421019809051","Block Group 1, Census Tract 9809.05, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421019803003","Block Group 3, Census Tract 9803, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421019809041","Block Group 1, Census Tract 9809.04, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421019809014","Block Group 4, Census Tract 9809.01, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421010024005","Block Group 5, Census Tract 24, Philadelphia County, Pennsylvania",B03002_001,"1013","357","1013","673","207","0",,,,"600","250","350","136","170","11","159","357","310","188","11",,,,"205","92","191","81","181","17","179","20.43","17.1","38.86","9.27","45.43","26.5","58.33","44.73","33.56","0","22.799173",3.0 or Above,"22.907671",3.0 or Above
"421010031001","Block Group 1, Census Tract 31, Philadelphia County, Pennsylvania",B03002_001,"1348","433","1348","585","550","88","91300",,,"580","411","169","118","235","201","34","433","209","333","125","28583",,,"121","128","91","73","109","106","45","40.8","20.94","69.81999999999999","21.27","20.12","5.86","29.14","24.32","56.6","6.53","2.495273",2.0 - 2.5,"9.902771",3.0 or Above
"421010064003","Block Group 3, Census Tract 64, Philadelphia County, Pennsylvania",B03002_001,"1351","600","1351","57","1100","25","24654",,,"537","304","233","0","443","210","233","600","60","545","52","10440",,,"166","114","146","11","176","115","146","81.42","17.88","0","4.72","100","43.39","43.39","88.62","95.78","1.85","-1.643827",Below Area Average,"-2.632929",Below Area Average
"421010083022","Block Group 2, Census Tract 83.02, Philadelphia County, Pennsylvania",B03002_001,"1854","671","1854","10","1763","0","25997",,,"691","277","414","0","665","255","410","671","15","664","11","11013",,,"195","107","175","11","199","108","176","95.09","9.91","0","2.66","99.03","59.33","59.91","7.41","99.45999999999999","0","-0.606027",Below Area Average,"2.696571",2.5 - 3.0
"421010085007","Block Group 7, Census Tract 85, Philadelphia County, Pennsylvania",B03002_001,"1530","677","1530","37","1267","73","26250",,,"750","209","541","37","619","115","504","677","57","672","124","17976",,,"303","153","298","57","304","105","293","82.81","24.22","6.84","9.84","93.16","67.2","72.13","17.32","97.58","4.77","-1.628127",Below Area Average,"-1.320429",Below Area Average
"421010109003","Block Group 3, Census Tract 109, Philadelphia County, Pennsylvania",B03002_001,"1136","338","1136","255","796","41","32115",,,"394","66","328","76","259","44","215","338","118","337","25","22589",,,"95","39","95","38","89","31","89","70.06999999999999","21.1","23.17","9.44","65.55","54.57","83.25","19.39","77.55","3.61","4.827773",3.0 or Above,"14.420071",3.0 or Above
"421010094004","Block Group 4, Census Tract 94, Philadelphia County, Pennsylvania",B03002_001,"1712","456","1712","1","1484","0",,,,"731","199","532","0","659","194","465","456","3","391","11",,,,"150","87","135","11","118","87","108","86.68000000000001","32.48","0","2.07","87.41","63.61","72.78","30.07","99.94","0","-1.704627",Below Area Average,"-2.022229",Below Area Average
"421010101004","Block Group 4, Census Tract 101, Philadelphia County, Pennsylvania",B03002_001,"798","540","798","19","753","0",,,,"365","365","0","0","339","339","0","540","43","520","11",,,,"284","284","11","11","283","283","11","94.36","13",,,,"0","0",,"97.62","0","-2.158827",Below Area Average,"-2.554529",Below Area Average
"421010106001","Block Group 1, Census Tract 106, Philadelphia County, Pennsylvania",B03002_001,"844","402","844","63","629","50","55942",,,"233","157","76","0","188","112","76","402","41","340","103","6076",,,"92","78","66","11","86","69","66","74.53","19.05","0","14.47","100","32.62","32.62","122.81","92.54000000000001","5.92","-2.017027",Below Area Average,"-2.375429",Below Area Average
"421010113002","Block Group 2, Census Tract 113, Philadelphia County, Pennsylvania",B03002_001,"857","421","857","67","790","0",,,,"258","125","133","0","228","95","133","421","73","408","11",,,,"132","93","107","11","129","83","107","92.18000000000001","14.69","0","8.27","100","51.55","51.55","113.78","92.18000000000001","0","-1.941427",Below Area Average,"-2.064629",Below Area Average
"421010114006","Block Group 6, Census Tract 114, Philadelphia County, Pennsylvania",B03002_001,"908","450","908","86","779","0","27205",,,"665","448","217","0","602","385","217","450","105","463","11","15966",,,"241","206","171","11","252","215","171","85.79000000000001","28.15","0","5.07","100","32.63","32.63","111.44","90.53","0","-1.273627",Below Area Average,"-0.473329",Below Area Average
"421010141001","Block Group 1, Census Tract 141, Philadelphia County, Pennsylvania",B03002_001,"1795","600","1795","465","943","272","19033",,,"729","93","636","120","315","0","315","600","301","469","154","14384",,,"167","57","164","81","160","11","160","52.53","19.35","18.87","11.77","49.53","43.21","87.23999999999999","21.67","74.09","15.15","9.043373",3.0 or Above,"15.250371",3.0 or Above
"421010140001","Block Group 1, Census Tract 140, Philadelphia County, Pennsylvania",B03002_001,"2883","975","2883","1075","1333","24","84468",,,"1028","188","840","355","376","89","287","975","568","568","36","29960",,,"372","77","372","171","159","66","149","46.24","11.99","42.26","8.01","34.17","27.92","81.70999999999999","9.26","62.71","0.83","0.710373",0.5 - 1.0,"1.684371",1.5 - 2.0
"421010147002","Block Group 2, Census Tract 147, Philadelphia County, Pennsylvania",B03002_001,"1538","339","1538","696","508","130","15543",,,"742","101","641","253","360","89","271","339","236","247","97","11509",,,"181","147","185","117","182","145","176","33.03","14.31","39.47","14.26","42.28","36.52","86.39","24.6","54.75","8.449999999999999","1.316973",1.0 - 1.5,"1.851771",1.5 - 2.0
"421010149006","Block Group 6, Census Tract 149, Philadelphia County, Pennsylvania",B03002_001,"530","273","530","23","507","0",,,,"432","42","390","23","409","42","367","273","39","270","11",,,,"263","46","259","39","260","46","256","95.66","12.93","5.9","9.199999999999999","94.09999999999999","84.95","90.28","20.08","95.66","0","-1.390327",Below Area Average,"3.577271",3.0 or Above
"421010173002","Block Group 2, Census Tract 173, Philadelphia County, Pennsylvania",B03002_001,"666","339","666","24","444","1","11182",,,"307","65","242","18","266","45","221","339","27","248","4","6547",,,"104","53","100","26","108","45","104","66.67","15.33","7.44","10.29","91.31999999999999","71.98999999999999","78.83","20.56","96.40000000000001","0.15","-2.193227",Below Area Average,"-3.166829",Below Area Average
"421010202001","Block Group 1, Census Tract 202, Philadelphia County, Pennsylvania",B03002_001,"1679","980","1679","81","1410","0","40229",,,"538","360","178","47","491","360","131","980","112","849","11","13851",,,"192","175","167","73","179","175","153","83.98","12.42","26.4","32.68","73.59999999999999","24.35","33.09","51.19","95.18000000000001","0","-2.212827",Below Area Average,"-3.002529",Below Area Average
"421010203001","Block Group 1, Census Tract 203, Philadelphia County, Pennsylvania",B03002_001,"1394","461","1394","38","1324","12","23550",,,"597","234","363","31","536","222","314","461","55","460","18","19231",,,"169","150","131","52","169","149","133","94.98","10.12","8.539999999999999","13.99","86.5","52.6","60.8","19.18","97.27","0.86","-2.137627",Below Area Average,"-2.614429",Below Area Average
"421010321001","Block Group 1, Census Tract 321, Philadelphia County, Pennsylvania",B03002_001,"1491","590","1491","497","301","0",,,,"689","288","401","240","89","7","82","590","317","225","11",,,,"309","245","191","168","84","12","84","20.19","12.8","59.85","30.7","20.45","11.9","58.2","18.55","66.67","0","-0.981427",Below Area Average,"-0.974329",Below Area Average
"421010288001","Block Group 1, Census Tract 288, Philadelphia County, Pennsylvania",B03002_001,"1148","350","1148","13","292","291","29347",,,"453","301","152","0","134","37","97","350","21","285","253","20997",,,"158","144","117","11","101","51","84","25.44","23.58","0","7.24","63.82","21.41","33.55","25.32","98.87","25.35","-1.233227",Below Area Average,"-1.728629",Below Area Average
"421010211002","Block Group 2, Census Tract 211, Philadelphia County, Pennsylvania",B03002_001,"1309","324","1309","898","75","101","78472",,,"677","466","211","169","47","11","36","324","198","53","92","63895",,,"270","264","78","68","44","17","41","5.73","3.79","80.09","12.73","17.06","5.32","31.17","18.38","31.4","7.72","-0.017027",Below Area Average,"-0.979529",Below Area Average
"421010242003","Block Group 3, Census Tract 242, Philadelphia County, Pennsylvania",B03002_001,"1801","690","1801","135","1534","14","31859",,,"546","177","369","9","463","157","306","690","133","691","22","26938",,,"188","103","175","13","192","103","173","85.17","20.18","2.44","3.33","82.93000000000001","56.04","67.58","25.52","92.5","0.78","-1.725127",Below Area Average,"-1.431629",Below Area Average
"421010256001","Block Group 1, Census Tract 256, Philadelphia County, Pennsylvania",B03002_001,"1315","383","1315","531","524","0","91042",,,"533","371","162","87","214","139","75","383","145","255","11","45044",,,"126","94","104","111","117","69","96","39.85","15.54","53.7","59.21","46.3","14.07","30.39","51.27","59.62","0","0.283473",0.0 - 0.5,"-0.715629",Below Area Average
"421010258001","Block Group 1, Census Tract 258, Philadelphia County, Pennsylvania",B03002_001,"1745","329","1745","67","1388","19","44250",,,"864","739","125","5","590","471","119","329","42","133","24","35417",,,"328","324","46","8","57","61","45","79.54000000000001","16.82","4","6.23","95.2","13.77","14.47","8.289999999999999","96.16","1.09","-0.664027",Below Area Average,"-1.801729",Below Area Average
